rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
136,0,135,0,SILVER_III,20,13,10847,14,0,16,0,BRONZE_II,65,14,12990,18,0,19,0,SILVER_II,40,12,9852,76,0,65,0,SILVER_II,0,14,11805,76,0,65,0,SILVER_II,0,12,9848,539,0,535,0,GOLD_IV,7,13,10722,24,0,28,0,BRONZE_II,85,12,9345,24,0,43,0,GOLD_IV,0,14,12189,213,0,217,0,GOLD_IV,14,11,8050,32,0,42,0,BRONZE_II,57,12,9214
350,0,332,0,BRONZE_I,24,14,11896,140,0,189,0,BRONZE_I,75,14,12729,39,0,9,0,BRONZE_II,77,14,11573,374,0,336,0,SILVER_IV,56,13,11055,200,0,201,0,SILVER_IV,46,14,12264,185,0,193,0,SILVER_IV,44,12,9824,669,0,688,0,SILVER_IV,36,13,10046,22,0,15,0,BRONZE_I,19,13,11272,44,0,51,0,BRONZE_IV,5,11,8444,5,0,12,0,BRONZE_III,54,10,7258
51,0,53,0,SILVER_III,18,13,11043,108,0,122,0,BRONZE_II,59,11,7594,39,0,9,0,BRONZE_II,77,12,8899,175,0,175,0,SILVER_IV,0,11,7531,232,0,233,0,BRONZE_II,41,11,7641,85,0,81,0,BRONZE_I,6,12,8814,17,0,26,0,BRONZE_III,67,10,7097,242,0,240,0,BRONZE_II,15,12,9141,156,0,152,0,BRONZE_I,32,9,5718,214,0,198,0,BRONZE_II,61,10,6835
54,0,81,0,BRONZE_III,36,17,17076,190,0,200,0,BRONZE_III,27,15,14591,39,0,9,0,BRONZE_II,77,16,15477,102,0,93,0,BRONZE_IV,75,14,12523,263,0,295,0,BRONZE_IV,59,14,11583,81,0,67,0,BRONZE_III,2,16,15508,156,0,113,0,BRONZE_II,35,16,15714,31,0,37,0,BRONZE_II,29,16,15082,436,0,460,0,BRONZE_II,75,17,17030,522,0,508,0,BRONZE_II,17,16,15788
72,0,58,0,BRONZE_I,0,18,28086,117,0,125,0,BRONZE_II,93,18,26190,60,0,61,0,BRONZE_I,27,18,24335,50,0,80,0,BRONZE_II,87,18,23361,193,0,176,0,BRONZE_II,62,18,23039,7,0,13,0,BRONZE_III,81,18,23650,79,0,89,0,BRONZE_II,40,18,26677,209,0,212,0,BRONZE_II,84,18,23136,245,0,239,0,BRONZE_II,26,18,19723,17,0,18,0,BRONZE_II,5,18,20708
37,0,37,0,BRONZE_I,32,12,9854,20,0,34,0,BRONZE_II,0,10,7082,286,0,280,0,SILVER_IV,80,13,11099,9,0,5,0,BRONZE_II,22,12,8875,69,0,57,0,SILVER_II,37,11,7736,353,0,341,0,BRONZE_I,14,11,8008,133,0,145,0,BRONZE_II,0,9,5533,6,0,5,0,BRONZE_II,61,9,5295,19,0,29,0,BRONZE_II,0,10,6303,16,0,15,0,BRONZE_II,48,10,6626
17,0,46,0,IRON_I,1,18,19220,352,0,360,0,SILVER_II,12,18,20500,42,0,40,0,BRONZE_I,14,18,25131,13,0,39,0,IRON_I,55,18,23363,280,0,263,0,SILVER_III,57,18,21686,21,0,20,0,SILVER_IV,1,18,31803,166,0,141,0,BRONZE_I,6,18,19396,91,0,82,0,SILVER_IV,89,18,21095,19,0,29,0,BRONZE_II,0,18,20674,283,0,278,0,SILVER_IV,29,17,18337
32,0,36,0,SILVER_IV,73,16,15259,34,0,32,0,SILVER_III,0,14,12800,133,0,114,0,BRONZE_III,41,16,15558,12,0,15,0,BRONZE_II,28,14,11905,18,0,32,0,BRONZE_IV,47,14,11461,39,0,46,0,BRONZE_I,0,17,16759,73,0,75,0,SILVER_IV,33,18,19134,6,0,15,0,IRON_I,83,15,14014,19,0,29,0,BRONZE_II,0,15,13853,19,0,29,0,BRONZE_II,0,13,10069
331,0,349,0,BRONZE_I,31,14,12337,55,0,58,0,BRONZE_II,62,15,13160,78,0,72,0,SILVER_III,70,14,12666,8,0,19,0,BRONZE_II,35,16,16430,183,0,176,0,SILVER_III,56,15,13822,200,0,208,0,SILVER_IV,3,14,12345,413,0,385,0,BRONZE_I,42,14,11517,215,0,195,0,BRONZE_III,69,13,11138,19,0,29,0,BRONZE_II,0,13,10595,258,0,257,0,SILVER_IV,22,13,10340
117,0,115,0,SILVER_IV,0,18,28676,133,0,139,0,SILVER_IV,47,18,21622,129,0,123,0,BRONZE_I,12,18,25077,7,0,19,0,BRONZE_II,75,5,1896,112,0,101,0,BRONZE_I,77,18,31314,11,0,12,0,BRONZE_II,75,18,21546,33,0,56,0,BRONZE_IV,0,17,18351,142,0,126,0,SILVER_I,58,18,19959,19,0,29,0,BRONZE_II,0,18,26251,102,0,93,0,BRONZE_II,57,18,20060
18,0,23,0,SILVER_IV,21,17,17582,7,0,3,0,SILVER_IV,2,15,13617,47,0,50,0,BRONZE_II,85,16,15039,47,0,50,0,BRONZE_II,85,15,13893,17,0,7,0,BRONZE_I,39,13,10096,18,0,22,0,BRONZE_I,100,16,15112,7,0,9,0,BRONZE_II,40,13,10887,14,0,15,0,BRONZE_II,67,15,13439,12,0,12,0,BRONZE_II,71,13,11289,195,0,219,0,SILVER_III,1,12,9431
50,0,38,0,SILVER_III,48,13,11387,44,0,64,0,SILVER_IV,38,14,11927,53,0,54,0,SILVER_IV,14,14,11693,36,0,27,0,SILVER_II,99,14,11889,20,0,34,0,BRONZE_II,60,12,9365,24,0,29,0,SILVER_III,5,14,12782,78,0,95,0,SILVER_IV,49,14,12057,25,0,35,0,SILVER_IV,53,15,13273,8,0,10,0,SILVER_IV,95,16,15758,14,0,15,0,BRONZE_II,97,14,12624
17,0,15,0,GOLD_IV,0,18,20089,21,0,8,0,SILVER_II,52,15,13672,19,0,29,0,SILVER_IV,69,16,15310,11,0,4,0,BRONZE_II,86,14,12907,11,0,9,0,SILVER_I,34,13,11409,6,0,10,0,SILVER_III,10,15,14350,42,0,19,0,PLATINUM_IV,32,15,13804,13,0,9,0,SILVER_I,100,16,15031,8,0,2,0,SILVER_IV,40,16,15543,7,0,10,0,SILVER_II,13,13,10739
366,0,367,0,BRONZE_IV,47,13,10890,118,0,111,0,SILVER_IV,1,13,10298,321,0,310,0,BRONZE_II,57,12,9601,31,0,27,0,BRONZE_II,0,13,10381,4,0,9,0,BRONZE_III,53,11,7799,400,0,402,0,BRONZE_II,14,16,15687,13,0,22,0,BRONZE_II,52,14,12140,56,0,72,0,BRONZE_II,86,14,12858,64,0,60,0,BRONZE_II,91,13,10671,53,0,54,0,BRONZE_II,54,13,10234
78,0,88,0,BRONZE_I,28,17,18175,98,0,112,0,BRONZE_II,31,18,21183,200,0,221,0,BRONZE_III,69,17,17681,31,0,27,0,BRONZE_II,0,18,20227,224,0,245,0,SILVER_IV,26,16,15990,201,0,188,0,BRONZE_II,30,18,23051,144,0,170,0,BRONZE_I,75,17,17382,34,0,46,0,BRONZE_II,89,18,20184,319,0,326,0,SILVER_IV,0,17,17488,185,0,185,0,BRONZE_II,23,16,15847
23,0,28,0,BRONZE_III,3,18,24594,335,0,293,0,SILVER_IV,0,18,22791,120,0,122,0,SILVER_IV,0,18,21620,31,0,27,0,BRONZE_II,0,18,22296,148,0,158,0,SILVER_IV,8,17,17574,536,0,562,0,BRONZE_I,41,18,21723,217,0,229,0,SILVER_IV,41,18,21249,196,0,176,0,SILVER_IV,12,16,16467,146,0,124,0,SILVER_III,70,16,16237,471,0,474,0,BRONZE_II,89,17,17413
76,0,90,0,BRONZE_II,20,17,17144,12,0,23,0,BRONZE_III,90,14,12712,323,0,366,0,BRONZE_II,75,15,14357,31,0,27,0,BRONZE_II,0,15,13029,33,0,40,0,BRONZE_III,46,14,11742,165,0,144,0,BRONZE_I,39,16,16171,89,0,102,0,BRONZE_II,0,14,12354,28,0,26,0,BRONZE_III,50,14,11925,46,0,53,0,BRONZE_II,13,13,11425,259,0,264,0,BRONZE_III,12,12,9375
303,0,284,0,BRONZE_II,35,13,10286,180,0,194,0,BRONZE_I,44,12,8963,92,0,101,0,SILVER_IV,1,14,12063,31,0,27,0,BRONZE_II,0,13,10158,129,0,138,0,BRONZE_IV,0,11,7385,39,0,53,0,BRONZE_II,39,14,12040,93,0,97,0,SILVER_IV,49,15,13186,159,0,178,0,BRONZE_III,61,14,12744,406,0,408,0,BRONZE_II,24,14,12431,303,0,284,0,BRONZE_II,35,13,11131
123,0,115,0,BRONZE_II,60,17,17482,17,0,28,0,BRONZE_II,22,18,18548,336,0,363,0,BRONZE_II,16,17,16637,48,0,57,0,BRONZE_II,18,15,14200,382,0,380,0,BRONZE_II,75,15,14362,181,0,177,0,SILVER_IV,74,18,21084,42,0,40,0,BRONZE_II,93,18,23540,51,0,54,0,BRONZE_II,95,18,19863,242,0,232,0,BRONZE_II,74,17,18243,611,0,608,0,SILVER_IV,47,17,17535
76,0,62,0,SILVER_III,17,15,14198,51,0,53,0,SILVER_IV,4,14,11751,39,0,44,0,BRONZE_I,46,13,10953,63,0,73,0,BRONZE_I,0,13,11243,34,0,38,0,BRONZE_I,21,12,9055,525,0,541,0,SILVER_IV,21,15,14685,42,0,40,0,BRONZE_II,93,16,15373,83,0,68,0,SILVER_IV,90,16,15224,166,0,147,0,SILVER_III,29,15,13983,131,0,132,0,BRONZE_III,48,14,12421
102,0,92,0,SILVER_III,51,15,14664,83,0,91,0,BRONZE_I,57,15,13820,102,0,104,0,BRONZE_II,69,14,11936,325,0,330,0,BRONZE_III,92,12,9104,205,0,199,0,SILVER_III,3,12,8893,316,0,350,0,BRONZE_I,3,14,12137,42,0,40,0,BRONZE_II,93,13,9983,188,0,183,0,SILVER_III,23,13,10422,226,0,215,0,SILVER_IV,21,12,9059,469,0,445,0,SILVER_II,0,12,9381
183,0,181,0,SILVER_IV,86,17,17034,53,0,53,0,BRONZE_II,73,15,13791,75,0,70,0,BRONZE_I,0,16,15910,154,0,158,0,SILVER_IV,61,14,13012,181,0,164,0,BRONZE_I,100,14,12497,33,0,39,0,SILVER_IV,81,16,16200,42,0,40,0,BRONZE_II,93,16,14781,441,0,422,0,SILVER_IV,59,17,16595,342,0,331,0,BRONZE_I,17,17,16806,584,0,557,0,SILVER_IV,50,13,10785
52,0,58,0,BRONZE_I,0,14,12199,20,0,21,0,BRONZE_II,29,13,11360,19,0,16,0,BRONZE_III,64,14,12422,26,0,37,0,BRONZE_II,86,13,10703,95,0,94,0,BRONZE_II,51,13,10464,15,0,15,0,BRONZE_II,52,16,14836,265,0,252,0,BRONZE_II,35,14,11575,1084,0,1114,0,BRONZE_III,33,13,10599,71,0,78,0,BRONZE_II,34,11,7319,8,0,12,0,BRONZE_II,45,12,9577
210,0,165,0,SILVER_IV,60,13,11045,255,0,282,0,SILVER_IV,0,11,7920,133,0,149,0,SILVER_IV,29,12,9738,130,0,141,0,BRONZE_III,30,10,7081,38,0,49,0,BRONZE_I,1,12,9588,24,0,28,0,BRONZE_I,100,15,13684,199,0,197,0,SILVER_III,34,15,14000,69,0,85,0,SILVER_IV,45,14,12619,71,0,78,0,BRONZE_II,34,13,10437,294,0,252,0,BRONZE_II,45,12,8938
390,0,380,0,SILVER_IV,41,18,18640,115,0,123,0,BRONZE_I,32,18,23076,162,0,196,0,BRONZE_II,21,18,19504,488,0,483,0,SILVER_IV,14,17,17035,72,0,83,0,BRONZE_I,45,16,14827,30,0,43,0,BRONZE_II,32,18,19124,150,0,157,0,BRONZE_II,90,16,15690,319,0,337,0,BRONZE_II,39,16,14714,71,0,78,0,BRONZE_II,34,18,19397,181,0,153,0,BRONZE_II,29,17,17677
97,0,113,0,BRONZE_I,77,14,12920,23,0,39,0,BRONZE_II,67,14,11820,110,0,98,0,BRONZE_I,26,13,10432,226,0,229,0,BRONZE_III,22,13,10071,224,0,226,0,SILVER_IV,14,11,7964,173,0,200,0,BRONZE_I,7,13,10311,53,0,46,0,BRONZE_II,9,12,9506,158,0,136,0,BRONZE_I,100,13,10403,71,0,78,0,BRONZE_II,34,11,7939,250,0,232,0,BRONZE_I,14,11,7522
8,0,21,0,BRONZE_III,58,13,10617,178,0,204,0,BRONZE_III,61,12,9263,4,0,10,0,BRONZE_III,25,12,9122,141,0,128,0,BRONZE_I,38,14,12852,102,0,119,0,SILVER_IV,0,11,7539,71,0,83,0,BRONZE_II,77,12,9323,6,0,16,0,BRONZE_III,31,10,6914,73,0,96,0,BRONZE_II,43,12,9340,71,0,78,0,BRONZE_II,34,10,6587,88,0,108,0,BRONZE_II,17,10,6946
59,0,76,0,BRONZE_II,0,6,2902,97,0,104,0,BRONZE_III,61,9,5385,395,0,393,0,BRONZE_II,71,11,7331,529,0,566,0,BRONZE_III,58,8,4861,48,0,108,0,BRONZE_IV,0,8,4972,282,0,286,0,SILVER_II,0,13,10869,137,0,126,0,BRONZE_I,14,9,6001,197,0,226,0,BRONZE_IV,33,11,7426,227,0,209,0,BRONZE_II,30,9,5638,93,0,92,0,BRONZE_II,21,8,4790
24,0,35,0,BRONZE_III,45,16,14958,48,0,43,0,BRONZE_I,23,16,16108,77,0,97,0,BRONZE_III,63,16,15762,91,0,75,0,BRONZE_II,0,17,17889,74,0,67,0,BRONZE_I,4,14,12134,171,0,163,0,BRONZE_III,22,18,18731,303,0,281,0,BRONZE_II,20,15,13022,43,0,52,0,BRONZE_II,16,16,14889,449,0,472,0,BRONZE_III,68,14,11647,93,0,92,0,BRONZE_II,21,11,8240
362,0,373,0,BRONZE_III,42,17,17393,160,0,136,0,SILVER_IV,16,17,18235,160,0,148,0,BRONZE_II,76,17,17370,30,0,32,0,BRONZE_II,36,15,14193,47,0,48,0,BRONZE_II,51,14,12735,234,0,224,0,BRONZE_IV,75,17,17455,43,0,94,0,BRONZE_I,75,13,10226,216,0,209,0,SILVER_IV,0,14,12721,55,0,55,0,BRONZE_III,90,14,12085,93,0,92,0,BRONZE_II,21,13,10413
184,0,167,0,BRONZE_I,79,15,14378,466,0,449,0,GOLD_IV,0,16,16030,283,0,293,0,BRONZE_II,56,14,12660,244,0,232,0,BRONZE_I,0,13,10811,87,0,90,0,IRON_I,93,13,11324,171,0,165,0,BRONZE_III,56,13,10359,21,0,22,0,SILVER_IV,45,16,14826,34,0,50,0,BRONZE_IV,19,17,17490,115,0,119,0,BRONZE_II,43,15,13678,93,0,92,0,BRONZE_II,21,13,11047
121,0,131,0,BRONZE_IV,34,11,8108,25,0,22,0,BRONZE_I,2,10,6789,16,0,8,0,BRONZE_II,21,12,8623,78,0,86,0,BRONZE_IV,0,9,5581,4,0,13,0,BRONZE_III,10,9,5154,265,0,275,0,BRONZE_II,31,13,10980,21,0,22,0,SILVER_IV,45,12,9527,34,0,50,0,BRONZE_IV,19,13,10339,17,0,16,0,BRONZE_II,46,12,9066,93,0,92,0,BRONZE_II,21,10,6570
5,0,8,0,BRONZE_II,13,14,12743,54,0,65,0,BRONZE_II,94,15,14461,9,0,4,0,BRONZE_II,52,18,19509,4,0,11,0,BRONZE_III,46,12,9010,4,0,11,0,BRONZE_III,46,11,8084,4,0,10,0,IRON_I,67,15,13805,6,0,8,0,BRONZE_III,48,14,11684,4,0,10,0,BRONZE_III,63,13,10778,10,0,9,0,BRONZE_II,37,13,11223,3,0,8,0,BRONZE_III,40,12,9393
38,0,34,0,BRONZE_IV,18,18,19564,48,0,64,0,BRONZE_II,0,18,18392,15,0,22,0,BRONZE_I,38,17,18192,62,0,78,0,BRONZE_II,75,18,18460,12,0,14,0,BRONZE_III,52,18,18450,168,0,170,0,BRONZE_I,62,18,21231,162,0,178,0,BRONZE_IV,84,17,18161,201,0,197,0,SILVER_IV,0,18,20380,59,0,47,0,SILVER_II,9,18,24867,45,0,45,0,BRONZE_I,45,17,18236
97,0,99,0,SILVER_IV,14,11,7795,138,0,167,0,SILVER_IV,14,11,7934,159,0,137,0,SILVER_III,45,12,8739,62,0,78,0,BRONZE_II,75,11,8400,36,0,32,0,SILVER_IV,5,9,5791,72,0,88,0,SILVER_IV,28,14,11458,597,0,602,0,SILVER_IV,21,12,9557,116,0,113,0,SILVER_IV,33,13,10421,64,0,55,0,SILVER_III,83,12,9567,69,0,93,0,SILVER_IV,0,11,7420
18,0,20,0,BRONZE_II,18,13,10591,88,0,86,0,SILVER_III,0,13,10862,92,0,106,0,BRONZE_II,75,13,11084,44,0,44,0,BRONZE_II,45,10,6675,56,0,57,0,BRONZE_I,15,10,6458,162,0,173,0,BRONZE_II,61,13,10568,88,0,86,0,BRONZE_I,63,12,9434,19,0,15,0,BRONZE_II,19,12,9189,46,0,42,0,SILVER_III,51,12,9120,32,0,37,0,BRONZE_I,52,11,7987
240,0,252,0,BRONZE_II,58,16,14722,109,0,107,0,SILVER_III,47,17,16937,35,0,44,0,SILVER_IV,66,15,14525,141,0,127,0,SILVER_III,67,15,13877,83,0,82,0,SILVER_IV,74,15,13887,214,0,191,0,SILVER_IV,2,15,13055,38,0,33,0,BRONZE_III,90,15,13556,91,0,96,0,SILVER_II,62,16,16401,123,0,128,0,BRONZE_II,63,14,12309,9,0,13,0,BRONZE_I,55,14,12959
573,0,582,0,SILVER_III,64,15,13929,404,0,414,0,SILVER_IV,0,13,10140,290,0,284,0,SILVER_IV,76,13,11087,158,0,185,0,BRONZE_I,35,12,9229,283,0,277,0,BRONZE_I,56,11,7818,220,0,226,0,SILVER_IV,9,7,3290,11,0,9,0,BRONZE_II,35,12,9059,123,0,132,0,SILVER_IV,33,14,11519,70,0,57,0,BRONZE_I,6,15,13100,150,0,159,0,SILVER_IV,54,12,8766
9,0,9,0,BRONZE_III,0,8,5001,11,0,11,0,BRONZE_III,7,7,3616,11,0,11,0,BRONZE_III,7,8,4450,14,0,18,0,SILVER_IV,22,6,2563,39,0,39,0,IRON_II,70,6,2563,10,0,20,0,BRONZE_III,36,1,0,11,0,9,0,BRONZE_II,35,7,3367,16,0,23,0,BRONZE_IV,35,8,4665,2,0,9,0,BRONZE_IV,0,6,3020,31,0,32,0,BRONZE_II,68,6,2869
7,0,13,0,BRONZE_IV,44,15,14356,42,0,47,0,BRONZE_II,64,14,11804,186,0,159,0,BRONZE_II,52,14,12562,227,0,182,0,BRONZE_III,51,15,13117,227,0,182,0,BRONZE_III,51,12,8977,16,0,23,0,BRONZE_IV,35,13,10689,11,0,9,0,BRONZE_II,35,15,13857,31,0,27,0,BRONZE_I,0,16,14980,127,0,104,0,SILVER_IV,0,15,14073,64,0,57,0,BRONZE_II,99,14,11995
561,0,540,0,SILVER_III,31,17,17613,15,0,13,0,BRONZE_I,69,15,14340,27,0,42,0,SILVER_IV,98,16,15686,125,0,127,0,SILVER_II,0,16,14827,9,0,6,0,BRONZE_II,28,13,10011,226,0,196,0,SILVER_I,28,16,16238,89,0,120,0,SILVER_IV,54,13,11249,26,0,33,0,SILVER_IV,69,15,14101,293,0,317,0,SILVER_III,1,15,13165,130,0,135,0,SILVER_III,5,12,9306
31,0,28,0,SILVER_IV,43,18,19596,5,0,9,0,BRONZE_III,83,16,16057,12,0,17,0,BRONZE_I,10,17,16929,125,0,127,0,SILVER_II,0,17,17979,9,0,6,0,BRONZE_II,28,15,13582,45,0,60,0,BRONZE_IV,60,16,15646,6,0,11,0,BRONZE_II,0,15,13060,9,0,9,0,GOLD_IV,1,18,18703,16,0,30,0,BRONZE_I,89,13,10506,10,0,27,0,BRONZE_IV,10,15,13046
35,0,36,0,SILVER_IV,77,15,13265,25,0,31,0,SILVER_IV,13,14,12539,18,0,15,0,BRONZE_I,100,16,16310,125,0,127,0,SILVER_II,0,15,13164,9,0,6,0,BRONZE_II,28,13,11052,11,0,23,0,BRONZE_II,0,15,14167,18,0,16,0,BRONZE_I,53,13,11009,110,0,102,0,SILVER_IV,29,15,13678,36,0,31,0,GOLD_II,0,14,11701,16,0,51,0,IRON_III,65,8,4820
53,0,51,0,BRONZE_II,47,13,10437,181,0,160,0,BRONZE_I,50,13,10317,29,0,35,0,BRONZE_I,0,11,8059,7,0,16,0,BRONZE_II,57,12,9634,111,0,128,0,BRONZE_II,75,11,7700,142,0,140,0,BRONZE_I,6,15,13578,27,0,20,0,BRONZE_I,24,13,11167,253,0,246,0,SILVER_IV,7,15,14168,24,0,19,0,BRONZE_I,32,12,9085,31,0,34,0,BRONZE_I,18,11,7440
53,0,51,0,BRONZE_II,47,10,7136,57,0,62,0,BRONZE_I,31,14,12465,12,0,30,0,BRONZE_IV,13,11,7328,41,0,60,0,BRONZE_III,75,14,12532,50,0,65,0,BRONZE_II,41,10,6315,70,0,64,0,SILVER_IV,35,14,12525,39,0,49,0,BRONZE_III,79,14,12330,345,0,351,0,BRONZE_I,14,13,10379,83,0,74,0,BRONZE_I,24,13,10279,57,0,62,0,BRONZE_I,31,12,8822
53,0,51,0,BRONZE_II,47,10,7227,38,0,54,0,BRONZE_III,64,12,9644,33,0,33,0,BRONZE_I,54,12,8666,10,0,19,0,BRONZE_II,43,11,8521,43,0,53,0,BRONZE_III,19,9,5827,67,0,82,0,BRONZE_II,71,14,12839,175,0,145,0,SILVER_IV,31,12,8662,12,0,12,0,BRONZE_III,86,11,8483,16,0,19,0,BRONZE_II,85,12,9123,79,0,69,0,BRONZE_I,34,10,6978
53,0,51,0,BRONZE_II,47,13,10832,88,0,77,0,BRONZE_I,47,17,16578,18,0,23,0,BRONZE_II,50,14,12292,19,0,26,0,BRONZE_II,75,16,15482,206,0,243,0,SILVER_IV,32,13,10612,62,0,51,0,BRONZE_I,54,17,17299,83,0,73,0,SILVER_IV,0,17,16509,181,0,198,0,BRONZE_II,77,17,17472,46,0,45,0,BRONZE_I,45,15,14550,186,0,169,0,SILVER_IV,55,15,13571
53,0,51,0,BRONZE_II,47,13,10618,68,0,101,0,SILVER_IV,0,15,14671,27,0,36,0,BRONZE_II,19,14,12933,81,0,85,0,BRONZE_I,29,16,15148,127,0,130,0,SILVER_IV,15,14,12335,355,0,364,0,BRONZE_II,87,13,11252,104,0,114,0,SILVER_III,71,12,9867,129,0,119,0,BRONZE_III,10,14,12457,62,0,57,0,SILVER_IV,19,13,10310,166,0,163,0,SILVER_IV,0,11,8159
124,0,112,0,BRONZE_II,59,17,16589,127,0,135,0,BRONZE_II,62,16,15157,340,0,359,0,BRONZE_II,8,16,15149,293,0,294,0,BRONZE_I,9,15,14064,317,0,311,0,SILVER_III,28,15,13503,229,0,245,0,BRONZE_III,0,16,15214,134,0,148,0,SILVER_III,0,14,12968,306,0,284,0,BRONZE_II,31,16,15442,450,0,457,0,BRONZE_III,25,14,11927,8,0,12,0,BRONZE_II,34,13,11303
124,0,112,0,BRONZE_II,59,16,15540,117,0,120,0,BRONZE_I,0,14,11741,231,0,230,0,BRONZE_II,22,14,12146,184,0,197,0,BRONZE_II,1,13,10496,85,0,97,0,SILVER_III,14,13,10291,77,0,76,0,BRONZE_I,57,17,17563,184,0,203,0,SILVER_IV,0,16,16004,196,0,209,0,BRONZE_I,20,17,16562,187,0,172,0,SILVER_IV,57,14,11474,38,0,41,0,BRONZE_III,0,14,12076
124,0,112,0,BRONZE_II,59,12,9799,82,0,98,0,BRONZE_II,24,13,11363,294,0,277,0,SILVER_III,50,14,11776,258,0,277,0,SILVER_IV,0,12,8988,502,0,439,0,SILVER_III,66,10,7011,137,0,139,0,SILVER_II,42,13,10792,134,0,128,0,SILVER_II,2,11,7502,83,0,72,0,BRONZE_III,57,12,9745,245,0,228,0,SILVER_IV,42,10,6900,169,0,200,0,BRONZE_III,32,10,6716
124,0,112,0,BRONZE_II,59,18,18414,19,0,21,0,BRONZE_I,56,13,11205,126,0,129,0,SILVER_IV,31,14,12196,65,0,69,0,SILVER_IV,51,14,11974,16,0,25,0,BRONZE_II,37,13,10385,80,0,91,0,BRONZE_II,63,16,15697,254,0,228,0,SILVER_III,66,17,17448,130,0,97,0,GOLD_IV,1,18,20047,225,0,226,0,SILVER_IV,27,16,16087,65,0,66,0,BRONZE_I,18,15,14090
124,0,112,0,BRONZE_II,59,10,6588,19,0,21,0,BRONZE_I,56,7,3238,101,0,109,0,SILVER_IV,69,9,6073,9,0,14,0,SILVER_IV,0,9,5360,53,0,80,0,IRON_II,36,8,4123,263,0,275,0,SILVER_IV,0,12,9062,317,0,326,0,SILVER_IV,77,10,7128,117,0,115,0,SILVER_III,47,10,6760,127,0,146,0,BRONZE_I,57,10,6304,437,0,434,0,SILVER_IV,52,9,5327
174,0,150,0,SILVER_III,75,14,12543,33,0,36,0,SILVER_IV,36,14,12407,38,0,56,0,BRONZE_II,12,15,13431,218,0,207,0,BRONZE_II,31,12,9174,102,0,109,0,BRONZE_III,0,13,10432,13,0,23,0,BRONZE_II,93,16,16102,46,0,55,0,BRONZE_IV,54,15,13864,41,0,34,0,SILVER_IV,8,16,16097,34,0,25,0,BRONZE_I,90,16,15790,120,0,119,0,SILVER_IV,67,15,13059
35,0,40,0,BRONZE_III,53,15,14460,248,0,272,0,SILVER_III,43,15,13400,171,0,146,0,SILVER_III,70,17,17840,33,0,47,0,BRONZE_III,18,14,12699,224,0,247,0,SILVER_IV,0,14,12822,13,0,23,0,BRONZE_II,93,17,16860,22,0,23,0,BRONZE_I,5,17,17983,36,0,27,0,BRONZE_I,17,18,19109,21,0,32,0,BRONZE_II,69,15,13842,19,0,19,0,BRONZE_I,54,15,14401
154,0,174,0,BRONZE_II,23,17,18002,46,0,56,0,BRONZE_II,75,16,16218,279,0,282,0,BRONZE_II,40,18,18598,12,0,16,0,BRONZE_II,14,15,13686,49,0,57,0,BRONZE_II,0,15,13393,13,0,23,0,BRONZE_II,93,17,17767,230,0,250,0,SILVER_IV,0,18,18412,511,0,519,0,BRONZE_I,15,18,19234,141,0,138,0,BRONZE_I,27,18,20409,160,0,149,0,BRONZE_II,0,16,15838
97,0,103,0,BRONZE_II,30,13,10104,433,0,469,0,BRONZE_II,0,14,12700,121,0,124,0,BRONZE_II,51,13,11052,141,0,161,0,BRONZE_II,31,11,8481,46,0,57,0,BRONZE_II,9,12,9205,81,0,94,0,BRONZE_II,17,12,8702,125,0,122,0,BRONZE_II,13,11,7954,157,0,124,0,BRONZE_II,44,13,10057,121,0,126,0,BRONZE_II,21,12,9678,62,0,89,0,BRONZE_III,66,9,5888
