ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
55,0,38,0,PLATINUM_IV,69,12,9740,197,0,164,0,DIAMOND_I,46,12,9762,27,0,22,0,GOLD_IV,50,11,7329,24,0,27,0,PLATINUM_I,65,13,10487,204,0,169,0,DIAMOND_II,79,12,9594,206,0,153,0,MASTER_I,282,15,13497,19,0,16,0,PLATINUM_IV,0,14,12577,43,0,42,0,PLATINUM_II,50,14,12856,80,0,99,0,DIAMOND_II,17,14,11813,236,0,223,0,DIAMOND_II,84,11,7890
10,0,15,0,GOLD_IV,50,12,9823,22,0,38,0,GOLD_IV,16,14,11815,27,0,22,0,GOLD_IV,50,12,9589,74,0,54,0,PLATINUM_II,0,15,13203,15,0,10,0,SILVER_I,53,12,8696,26,0,29,0,GOLD_IV,4,15,13485,22,0,21,0,GOLD_IV,15,14,11485,28,0,13,0,GOLD_II,0,15,13989,21,0,20,0,GOLD_IV,20,14,11983,26,0,22,0,GOLD_III,26,12,9212
11,0,10,0,GOLD_IV,0,16,15264,22,0,38,0,GOLD_IV,16,15,13856,27,0,22,0,GOLD_IV,50,15,13490,55,0,62,0,PLATINUM_IV,0,15,14601,21,0,17,0,GOLD_IV,40,14,12298,30,0,29,0,GOLD_II,16,17,17753,33,0,33,0,GOLD_III,61,15,14364,17,0,10,0,PLATINUM_IV,1,16,15701,41,0,32,0,GOLD_I,85,17,17470,32,0,45,0,SILVER_II,42,14,11821
124,0,115,0,GOLD_IV,2,14,12054,90,0,103,0,GOLD_IV,3,13,11109,155,0,130,0,GOLD_III,14,11,7730,201,0,203,0,GOLD_IV,63,15,13809,240,0,232,0,GOLD_IV,32,12,9047,463,0,463,0,GOLD_III,0,17,16688,183,0,148,0,GOLD_II,7,15,14559,31,0,36,0,GOLD_IV,76,14,13005,18,0,13,0,GOLD_I,100,13,11253,288,0,286,0,SILVER_II,10,12,9023
124,0,115,0,GOLD_IV,2,13,11395,143,0,150,0,GOLD_IV,26,13,10342,155,0,130,0,GOLD_III,14,13,10528,135,0,127,0,GOLD_IV,67,12,9070,191,0,154,0,GOLD_III,50,11,7734,11,0,6,0,SILVER_II,65,12,9169,100,0,102,0,GOLD_IV,97,11,8229,29,0,21,0,SILVER_I,18,13,11147,24,0,41,0,SILVER_II,9,11,7584,153,0,153,0,GOLD_IV,23,10,6641
124,0,115,0,GOLD_IV,2,14,12716,124,0,115,0,GOLD_IV,2,14,12113,168,0,185,0,SILVER_III,73,14,12454,5,0,12,0,SILVER_IV,50,13,11309,235,0,225,0,GOLD_III,48,12,9862,78,0,85,0,IRON_I,1,15,13744,113,0,92,0,GOLD_II,26,13,11281,28,0,22,0,SILVER_IV,1,13,10029,33,0,32,0,GOLD_I,13,14,12832,43,0,42,0,BRONZE_IV,95,11,8246
33,0,28,0,GOLD_IV,63,15,13626,248,0,258,0,GOLD_II,52,14,11840,49,0,51,0,GOLD_II,62,13,10738,88,0,77,0,GOLD_I,34,13,10379,101,0,82,0,GOLD_III,60,12,8760,4,0,9,0,GOLD_IV,67,13,10899,82,0,80,0,GOLD_IV,12,10,6703,82,0,86,0,GOLD_IV,0,13,11282,160,0,159,0,GOLD_III,73,11,7955,18,0,29,0,GOLD_IV,75,10,6208
73,0,73,0,GOLD_III,40,14,11614,403,0,400,0,GOLD_III,16,15,14630,171,0,190,0,GOLD_III,61,17,17151,356,0,355,0,PLATINUM_IV,0,16,15723,366,0,363,0,GOLD_IV,0,14,11907,4,0,9,0,GOLD_IV,67,16,15815,332,0,326,0,GOLD_I,0,15,14112,82,0,80,0,GOLD_IV,12,14,12269,496,0,496,0,GOLD_II,60,15,13682,135,0,111,0,PLATINUM_IV,17,13,10683
317,0,305,0,GOLD_I,68,17,16825,165,0,167,0,GOLD_II,12,16,15141,46,0,41,0,GOLD_II,0,17,17158,116,0,110,0,PLATINUM_IV,32,17,18113,34,0,30,0,GOLD_III,24,16,16448,4,0,9,0,GOLD_IV,67,16,15483,82,0,80,0,GOLD_IV,12,15,13221,234,0,213,0,GOLD_IV,42,15,13020,95,0,77,0,GOLD_I,82,14,12502,57,0,54,0,GOLD_I,5,13,11419
38,0,33,0,GOLD_IV,75,14,13001,117,0,100,0,PLATINUM_IV,74,14,12828,10,0,6,0,SILVER_I,66,16,15053,59,0,55,0,PLATINUM_IV,1,15,14671,47,0,40,0,GOLD_II,39,13,10382,4,0,9,0,GOLD_IV,67,15,13042,153,0,159,0,GOLD_IV,0,15,13051,65,0,68,0,GOLD_III,75,13,10195,81,0,66,0,PLATINUM_IV,13,14,11722,82,0,80,0,GOLD_IV,12,11,8104
48,0,51,0,GOLD_II,14,18,19152,60,0,65,0,GOLD_IV,15,15,13850,68,0,67,0,GOLD_II,5,17,17309,204,0,175,0,PLATINUM_II,14,15,14467,20,0,18,0,GOLD_IV,31,14,12982,4,0,9,0,GOLD_IV,67,16,15855,92,0,90,0,GOLD_IV,79,15,13751,107,0,89,0,PLATINUM_IV,52,15,13604,64,0,64,0,GOLD_I,24,14,11819,82,0,80,0,GOLD_IV,12,12,9877
90,0,94,0,GOLD_IV,33,16,15994,73,0,64,0,GOLD_IV,0,16,15715,137,0,132,0,GOLD_IV,75,17,16923,74,0,85,0,SILVER_I,100,16,15347,132,0,115,0,GOLD_IV,14,15,13384,46,0,37,0,GOLD_IV,21,18,19638,50,0,56,0,GOLD_IV,98,18,21003,161,0,122,0,GOLD_III,40,17,17908,283,0,289,0,GOLD_III,9,18,19484,124,0,107,0,GOLD_III,73,14,12600
50,0,61,0,GOLD_IV,89,15,13410,61,0,83,0,GOLD_III,55,14,11941,374,0,364,0,GOLD_III,41,15,13638,293,0,291,0,GOLD_III,56,14,11487,49,0,56,0,GOLD_IV,29,12,9578,46,0,37,0,GOLD_IV,21,13,10865,39,0,41,0,GOLD_IV,59,13,10469,115,0,128,0,GOLD_IV,0,14,12484,104,0,112,0,GOLD_IV,60,11,8357,50,0,50,0,GOLD_III,17,11,7855
224,0,227,0,GOLD_IV,48,16,16339,166,0,181,0,GOLD_IV,17,16,14824,128,0,150,0,GOLD_II,36,17,17972,111,0,111,0,GOLD_III,0,17,16806,32,0,26,0,SILVER_I,61,14,12249,46,0,37,0,GOLD_IV,21,16,15211,77,0,94,0,GOLD_IV,58,16,16264,219,0,213,0,GOLD_III,63,17,16604,206,0,212,0,GOLD_III,12,18,18629,103,0,78,0,GOLD_III,45,15,13664
225,0,239,0,GOLD_IV,46,16,15313,49,0,66,0,GOLD_III,36,14,11598,324,0,357,0,GOLD_IV,92,14,12227,126,0,138,0,GOLD_IV,20,13,11255,69,0,72,0,GOLD_IV,51,12,8734,58,0,56,0,GOLD_III,22,15,14151,220,0,181,0,GOLD_II,49,16,16284,391,0,331,0,GOLD_IV,3,16,15519,73,0,84,0,GOLD_IV,0,15,14317,102,0,93,0,GOLD_II,3,15,14244
118,0,112,0,GOLD_III,74,16,15246,49,0,66,0,GOLD_III,36,16,16194,80,0,71,0,GOLD_III,20,16,15458,126,0,138,0,GOLD_IV,20,14,11924,87,0,65,0,GOLD_II,50,14,12484,35,0,37,0,GOLD_IV,26,15,13256,341,0,338,0,GOLD_III,43,15,13958,154,0,131,0,SILVER_II,16,12,9892,211,0,218,0,GOLD_IV,0,13,10999,191,0,185,0,SILVER_I,28,11,8422
587,0,570,0,GOLD_IV,60,18,23925,123,0,99,0,GOLD_III,17,18,22281,172,0,176,0,GOLD_IV,0,18,20523,95,0,97,0,GOLD_IV,0,18,21268,216,0,211,0,GOLD_IV,0,18,19847,234,0,192,0,GOLD_IV,75,18,26165,164,0,151,0,GOLD_II,58,18,27212,82,0,69,0,GOLD_III,33,18,30394,238,0,219,0,GOLD_IV,49,18,25123,274,0,263,0,GOLD_III,1,18,19791
125,0,128,0,GOLD_IV,43,17,17891,115,0,130,0,SILVER_II,72,17,16571,776,0,702,0,GOLD_IV,42,17,16976,301,0,307,0,SILVER_III,32,16,16180,216,0,211,0,GOLD_IV,0,14,12288,133,0,158,0,SILVER_II,15,16,16432,95,0,91,0,SILVER_II,78,15,14465,597,0,605,0,SILVER_II,59,15,14125,191,0,198,0,SILVER_II,68,16,14782,121,0,103,0,GOLD_III,47,14,12940
129,0,126,0,GOLD_III,14,15,14676,219,0,227,0,GOLD_III,70,15,14644,350,0,314,0,GOLD_III,34,15,13297,173,0,149,0,GOLD_III,9,12,9801,216,0,211,0,GOLD_IV,0,14,11510,154,0,141,0,GOLD_IV,0,12,9647,193,0,190,0,GOLD_IV,82,13,10832,140,0,142,0,GOLD_IV,55,15,13978,140,0,143,0,GOLD_IV,0,12,9382,348,0,368,0,GOLD_IV,0,12,9423
288,0,257,0,GOLD_I,70,15,14686,290,0,284,0,GOLD_III,52,14,12773,172,0,168,0,GOLD_III,73,14,12984,640,0,649,0,SILVER_II,13,14,12802,216,0,211,0,GOLD_IV,0,12,9444,160,0,180,0,SILVER_II,64,14,12124,453,0,451,0,GOLD_IV,6,13,11067,252,0,264,0,SILVER_II,32,15,13720,229,0,233,0,GOLD_IV,0,12,9917,229,0,195,0,GOLD_III,58,12,9384
207,0,207,0,GOLD_IV,54,17,18196,44,0,37,0,GOLD_III,42,17,17649,164,0,166,0,GOLD_IV,41,16,15391,498,0,468,0,GOLD_IV,1,16,15543,216,0,211,0,GOLD_IV,0,16,15570,80,0,74,0,GOLD_IV,31,17,16800,300,0,300,0,SILVER_I,87,17,17013,202,0,202,0,GOLD_IV,14,16,15763,186,0,203,0,GOLD_IV,89,16,15012,112,0,87,0,GOLD_IV,15,14,12479
112,0,87,0,GOLD_IV,15,17,17212,183,0,163,0,GOLD_IV,59,16,15494,69,0,53,0,SILVER_III,35,16,15830,9,0,8,0,SILVER_IV,8,16,14968,9,0,8,0,SILVER_IV,8,14,12363,102,0,100,0,PLATINUM_IV,1,15,14013,177,0,174,0,GOLD_II,14,14,11981,177,0,174,0,GOLD_II,14,16,15529,177,0,174,0,GOLD_II,14,13,10364,177,0,174,0,GOLD_II,14,14,11495
80,0,64,0,SILVER_III,19,16,16464,183,0,163,0,GOLD_IV,59,16,16442,183,0,163,0,GOLD_IV,59,14,12324,9,0,8,0,SILVER_IV,8,15,13514,9,0,8,0,SILVER_IV,8,15,13477,33,0,45,0,GOLD_IV,28,14,12374,17,0,14,0,GOLD_IV,45,14,11586,6,0,7,0,BRONZE_II,36,15,13363,115,0,104,0,GOLD_IV,43,14,11943,28,0,24,0,BRONZE_I,50,12,9155
120,0,125,0,GOLD_IV,35,18,21633,269,0,269,0,SILVER_I,14,15,14340,148,0,157,0,GOLD_IV,12,16,15366,170,0,171,0,SILVER_II,91,15,13874,161,0,165,0,SILVER_I,13,13,11143,486,0,472,0,GOLD_IV,0,18,21316,93,0,95,0,GOLD_IV,0,15,14062,259,0,275,0,SILVER_II,59,18,19598,122,0,112,0,GOLD_IV,46,16,14996,351,0,360,0,GOLD_IV,12,15,13188
289,0,319,0,SILVER_IV,52,14,12631,195,0,168,0,SILVER_I,58,13,11209,100,0,87,0,GOLD_IV,0,14,11759,329,0,336,0,GOLD_III,91,14,11869,77,0,73,0,SILVER_II,53,12,9244,211,0,196,0,SILVER_I,71,12,9325,358,0,369,0,SILVER_II,69,11,7655,588,0,619,0,SILVER_I,67,13,10028,88,0,83,0,SILVER_I,100,12,9031,351,0,360,0,GOLD_IV,12,9,5924
253,0,241,0,SILVER_II,11,17,17666,244,0,231,0,GOLD_III,8,15,14243,91,0,77,0,SILVER_I,100,15,13808,482,0,482,0,GOLD_IV,44,14,12911,499,0,513,0,SILVER_II,75,13,11010,206,0,197,0,SILVER_I,66,15,14488,547,0,536,0,GOLD_II,4,16,15532,469,0,488,0,GOLD_IV,0,16,15589,158,0,162,0,GOLD_IV,0,13,10774,351,0,360,0,GOLD_IV,12,13,11043
130,0,121,0,GOLD_IV,0,16,15605,129,0,137,0,GOLD_IV,62,16,15728,283,0,279,0,GOLD_IV,72,16,15608,235,0,224,0,GOLD_IV,59,14,12067,149,0,122,0,GOLD_IV,1,14,12081,167,0,166,0,GOLD_III,14,15,14140,288,0,299,0,GOLD_IV,14,14,12011,202,0,183,0,GOLD_IV,0,16,15179,534,0,524,0,GOLD_IV,0,14,11614,351,0,360,0,GOLD_IV,12,13,10825
535,0,537,0,GOLD_IV,14,18,18714,46,0,43,0,GOLD_IV,55,18,21119,366,0,346,0,SILVER_I,27,18,22037,392,0,395,0,GOLD_IV,23,18,19516,184,0,196,0,GOLD_IV,13,17,17200,277,0,260,0,GOLD_IV,64,18,21466,363,0,358,0,GOLD_III,75,17,17270,55,0,35,0,SILVER_I,91,18,24201,38,0,43,0,GOLD_IV,0,18,20806,351,0,360,0,GOLD_IV,12,15,13661
344,0,319,0,PLATINUM_II,61,16,14861,40,0,24,0,GOLD_I,80,15,13828,89,0,77,0,SILVER_III,9,14,11705,11,0,7,0,GOLD_III,80,14,12215,19,0,43,0,GOLD_IV,36,12,8897,71,0,58,0,PLATINUM_IV,55,15,14116,13,0,11,0,SILVER_II,75,15,13634,14,0,10,0,GOLD_IV,1,15,14230,56,0,65,0,PLATINUM_IV,11,14,12627,21,0,30,0,GOLD_II,75,13,10862
26,0,31,0,SILVER_III,92,13,10824,19,0,11,0,GOLD_IV,0,13,11320,121,0,136,0,GOLD_IV,0,13,10521,76,0,71,0,GOLD_I,100,15,13421,47,0,53,0,GOLD_III,68,12,8723,11,0,8,0,SILVER_I,85,16,15216,39,0,39,0,GOLD_III,37,15,13273,14,0,10,0,GOLD_IV,1,14,12186,22,0,34,0,SILVER_I,71,14,12359,9,0,6,0,SILVER_I,14,12,9869
50,0,64,0,GOLD_IV,0,15,13331,108,0,126,0,GOLD_III,46,13,10688,16,0,17,0,GOLD_II,10,12,9626,93,0,95,0,GOLD_III,20,13,10643,93,0,95,0,GOLD_III,20,12,8835,32,0,24,0,GOLD_II,47,15,13777,26,0,16,0,GOLD_IV,53,16,14965,14,0,10,0,GOLD_IV,1,15,14027,121,0,109,0,GOLD_II,31,14,11722,121,0,109,0,GOLD_II,31,13,10673
63,0,65,0,SILVER_II,56,17,16779,20,0,17,0,SILVER_II,89,17,17399,64,0,61,0,GOLD_II,72,17,17211,157,0,112,0,DIAMOND_I,75,16,15205,26,0,31,0,SILVER_I,6,15,14293,7,0,9,0,SILVER_I,1,18,21608,84,0,85,0,GOLD_II,9,17,18074,14,0,10,0,GOLD_IV,1,18,22256,36,0,34,0,SILVER_I,59,18,19538,21,0,17,0,SILVER_I,100,16,15284
202,0,186,0,GOLD_I,36,12,9903,49,0,56,0,GOLD_III,10,9,6011,6,0,4,0,GOLD_IV,65,12,9786,529,0,522,0,PLATINUM_IV,12,11,7377,3,0,8,0,SILVER_II,28,10,6806,7,0,9,0,SILVER_I,1,13,10955,16,0,17,0,SILVER_I,90,12,9747,14,0,10,0,GOLD_IV,1,15,14342,21,0,16,0,SILVER_II,21,12,9823,262,0,249,0,PLATINUM_IV,0,12,9123
299,0,261,0,GOLD_IV,7,15,13340,508,0,556,0,SILVER_II,31,15,14391,74,0,89,0,SILVER_IV,54,15,14697,132,0,129,0,SILVER_II,13,15,13659,134,0,157,0,SILVER_II,36,14,11655,92,0,71,0,SILVER_III,79,14,11982,116,0,133,0,SILVER_II,26,14,11538,81,0,81,0,SILVER_II,22,13,11423,282,0,253,0,GOLD_IV,0,12,9579,253,0,225,0,SILVER_IV,75,12,9727
35,0,35,0,SILVER_III,75,18,24987,251,0,249,0,SILVER_II,23,18,18770,163,0,131,0,SILVER_IV,41,18,20926,21,0,20,0,SILVER_II,67,18,19693,27,0,34,0,SILVER_IV,87,18,19521,253,0,225,0,SILVER_IV,75,18,20302,483,0,462,0,SILVER_II,3,17,17143,362,0,340,0,SILVER_II,30,17,16625,282,0,253,0,GOLD_IV,0,18,19927,39,0,44,0,SILVER_III,84,17,17442
166,0,164,0,GOLD_IV,71,18,25880,449,0,459,0,SILVER_II,0,18,23961,79,0,65,0,SILVER_I,0,18,21604,199,0,202,0,SILVER_II,40,18,23341,224,0,252,0,SILVER_III,18,18,20585,253,0,225,0,SILVER_IV,75,18,18465,103,0,119,0,SILVER_II,41,18,20894,217,0,213,0,SILVER_II,52,16,14966,282,0,253,0,GOLD_IV,0,18,21477,183,0,209,0,SILVER_I,0,17,17934
191,0,181,0,SILVER_II,50,14,12020,75,0,58,0,SILVER_I,0,13,10122,292,0,301,0,SILVER_I,2,14,11445,38,0,47,0,SILVER_III,55,12,9842,17,0,22,0,SILVER_II,75,12,8704,253,0,225,0,SILVER_IV,75,13,10732,103,0,94,0,SILVER_II,79,12,8599,97,0,84,0,SILVER_II,36,10,6511,282,0,253,0,GOLD_IV,0,10,7092,59,0,62,0,SILVER_II,20,9,5728
289,0,276,0,GOLD_IV,20,18,24332,197,0,200,0,SILVER_IV,36,16,16419,144,0,147,0,SILVER_III,34,18,18384,121,0,127,0,SILVER_III,60,18,19415,56,0,46,0,SILVER_III,35,17,18036,253,0,225,0,SILVER_IV,75,18,20274,148,0,118,0,SILVER_II,81,18,19368,224,0,201,0,SILVER_I,8,16,16169,282,0,253,0,GOLD_IV,0,18,20345,73,0,102,0,SILVER_II,5,16,15621
406,0,381,0,PLATINUM_II,32,16,16032,76,0,79,0,GOLD_II,63,16,15744,94,0,76,0,PLATINUM_III,15,16,15990,202,0,182,0,GOLD_III,8,14,12303,170,0,157,0,PLATINUM_IV,57,14,11638,93,0,68,0,PLATINUM_II,6,14,12048,230,0,224,0,PLATINUM_III,3,14,12089,103,0,112,0,GOLD_III,61,17,17638,111,0,111,0,PLATINUM_IV,22,14,11918,32,0,26,0,GOLD_IV,4,12,8950
53,0,56,0,PLATINUM_IV,1,13,10387,31,0,36,0,GOLD_III,3,14,11943,31,0,36,0,GOLD_III,3,15,13478,24,0,20,0,SILVER_I,0,12,9562,19,0,14,0,SILVER_I,73,13,11371,48,0,80,0,SILVER_III,77,13,10618,146,0,150,0,PLATINUM_IV,0,11,7792,55,0,44,0,PLATINUM_IV,68,13,10496,32,0,57,0,GOLD_III,75,11,8185,32,0,26,0,GOLD_IV,4,11,8182
40,0,49,0,GOLD_IV,1,16,14914,18,0,23,0,SILVER_I,79,16,14790,152,0,139,0,PLATINUM_II,10,18,18541,46,0,40,0,PLATINUM_IV,15,14,12963,12,0,13,0,SILVER_II,84,13,10634,31,0,18,0,GOLD_I,6,18,20102,67,0,72,0,GOLD_IV,50,16,15523,121,0,114,0,PLATINUM_III,24,16,15825,19,0,11,0,SILVER_II,97,16,15411,32,0,26,0,GOLD_IV,4,14,12832
94,0,98,0,GOLD_I,48,14,12020,84,0,109,0,GOLD_IV,77,12,8937,68,0,65,0,GOLD_I,44,13,10182,177,0,191,0,GOLD_III,75,12,9935,78,0,86,0,GOLD_II,20,10,7107,29,0,18,0,GOLD_II,3,15,13266,239,0,214,0,PLATINUM_III,0,15,14107,219,0,201,0,PLATINUM_III,22,14,11560,186,0,153,0,PLATINUM_III,51,15,13342,32,0,26,0,GOLD_IV,4,12,8595
231,0,236,0,GOLD_III,45,11,7607,72,0,69,0,SILVER_I,63,10,6387,169,0,141,0,PLATINUM_III,49,11,7937,38,0,42,0,GOLD_IV,0,10,6535,169,0,173,0,GOLD_I,24,8,4979,29,0,36,0,GOLD_IV,23,13,10517,157,0,168,0,GOLD_II,3,11,7939,99,0,90,0,GOLD_I,28,12,9251,38,0,39,0,GOLD_IV,53,10,6305,32,0,26,0,GOLD_IV,4,9,5229
71,0,63,0,GOLD_III,40,11,7946,361,0,334,0,GOLD_II,91,8,4632,278,0,258,0,GOLD_IV,46,9,5883,73,0,80,0,GOLD_II,14,8,4780,135,0,169,0,GOLD_IV,52,8,4140,130,0,119,0,GOLD_III,54,11,7895,124,0,117,0,GOLD_IV,16,10,6537,83,0,80,0,PLATINUM_IV,13,11,7813,356,0,354,0,GOLD_IV,85,9,5508,289,0,296,0,PLATINUM_IV,17,8,4864
322,0,314,0,GOLD_I,0,15,13369,183,0,211,0,GOLD_II,37,16,15386,189,0,165,0,GOLD_II,76,15,14335,205,0,212,0,GOLD_IV,52,14,12934,58,0,57,0,GOLD_II,24,14,12230,302,0,311,0,GOLD_II,43,16,16036,124,0,117,0,GOLD_IV,16,13,10888,83,0,80,0,PLATINUM_IV,13,13,11057,74,0,63,0,GOLD_II,0,13,10905,61,0,73,0,GOLD_III,72,12,8981
282,0,284,0,GOLD_III,56,15,13719,391,0,407,0,GOLD_II,39,15,13454,199,0,180,0,GOLD_II,17,16,14824,589,0,542,0,GOLD_I,45,15,13733,64,0,51,0,GOLD_III,32,14,11722,172,0,180,0,GOLD_II,44,16,16102,124,0,117,0,GOLD_IV,16,14,12556,83,0,80,0,PLATINUM_IV,13,14,12017,119,0,110,0,GOLD_III,32,15,13636,160,0,161,0,GOLD_II,57,13,10464
23,0,9,0,GOLD_IV,22,13,11121,259,0,221,0,GOLD_II,48,11,8262,150,0,147,0,GOLD_II,36,11,8410,93,0,67,0,GOLD_II,28,11,8294,364,0,331,0,GOLD_II,29,10,6604,112,0,108,0,GOLD_II,69,12,9379,124,0,117,0,GOLD_IV,16,11,7673,83,0,80,0,PLATINUM_IV,13,12,8911,61,0,56,0,GOLD_III,18,12,9399,45,0,42,0,GOLD_III,46,8,4848
391,0,393,0,PLATINUM_III,31,16,15744,423,0,419,0,GOLD_I,0,15,14051,15,0,8,0,GOLD_IV,25,15,13310,285,0,300,0,PLATINUM_IV,0,14,11623,46,0,59,0,PLATINUM_II,40,12,8966,87,0,63,0,PLATINUM_II,93,17,17464,120,0,138,0,PLATINUM_IV,0,14,12846,77,0,56,0,PLATINUM_I,98,15,14450,60,0,61,0,PLATINUM_III,5,15,13185,238,0,213,0,PLATINUM_III,70,13,11358
51,0,45,0,GOLD_I,6,18,22631,28,0,26,0,PLATINUM_I,34,18,22507,15,0,8,0,GOLD_IV,25,17,17620,40,0,32,0,PLATINUM_IV,0,18,19770,46,0,59,0,PLATINUM_II,40,17,17073,116,0,125,0,PLATINUM_II,52,18,22069,30,0,24,0,GOLD_II,27,18,22718,72,0,70,0,DIAMOND_IV,30,18,21598,440,0,438,0,PLATINUM_IV,50,18,20118,106,0,108,0,PLATINUM_IV,60,18,18706
69,0,53,0,DIAMOND_IV,0,16,15371,6,0,8,0,GOLD_IV,30,16,14847,15,0,8,0,GOLD_IV,25,16,15379,28,0,25,0,GOLD_II,32,16,15414,44,0,39,0,PLATINUM_IV,50,14,12674,6,0,7,0,GOLD_IV,25,16,16282,348,0,359,0,PLATINUM_IV,0,17,16621,26,0,15,0,GOLD_I,19,17,17636,73,0,53,0,PLATINUM_II,29,16,16423,26,0,16,0,GOLD_II,23,14,12780
90,0,88,0,GOLD_I,40,18,27137,258,0,242,0,PLATINUM_IV,0,18,29801,15,0,8,0,GOLD_IV,25,18,27062,28,0,25,0,GOLD_II,32,18,29901,32,0,36,0,GOLD_IV,66,18,21549,33,0,36,0,GOLD_I,0,18,26825,32,0,41,0,GOLD_IV,0,18,19388,55,0,48,0,GOLD_II,60,18,22841,48,0,51,0,GOLD_II,34,18,21810,48,0,51,0,GOLD_II,34,16,15704
77,0,84,0,GOLD_II,63,13,11171,77,0,84,0,GOLD_II,63,13,10724,15,0,8,0,GOLD_IV,25,13,11237,28,0,25,0,GOLD_II,32,12,9368,78,0,67,0,PLATINUM_IV,46,11,7956,8,0,10,0,GOLD_IV,74,10,7065,7,0,4,0,SILVER_IV,92,10,7228,12,0,24,0,SILVER_III,58,12,9566,61,0,48,0,PLATINUM_IV,0,11,7562,5,0,5,0,GOLD_IV,17,10,7279
545,0,553,0,GOLD_IV,72,15,14357,489,0,495,0,SILVER_I,28,16,16309,277,0,275,0,GOLD_IV,75,15,13114,338,0,326,0,GOLD_II,15,15,14433,94,0,92,0,GOLD_IV,66,13,10851,390,0,387,0,GOLD_IV,83,16,15942,284,0,266,0,GOLD_III,41,13,10496,250,0,235,0,GOLD_IV,24,13,10578,116,0,102,0,GOLD_IV,1,13,11419,215,0,195,0,GOLD_IV,62,12,9923
32,0,26,0,SILVER_II,16,18,18435,124,0,118,0,GOLD_IV,49,18,21506,42,0,37,0,GOLD_III,11,17,17984,54,0,58,0,GOLD_IV,41,18,18992,94,0,92,0,GOLD_IV,66,16,15494,148,0,119,0,GOLD_III,4,18,19649,13,0,7,0,SILVER_II,5,15,14048,115,0,106,0,GOLD_IV,0,16,14891,294,0,292,0,GOLD_IV,31,15,13973,156,0,150,0,GOLD_IV,0,15,14110
84,0,69,0,GOLD_IV,89,18,19347,22,0,20,0,SILVER_I,7,16,15860,182,0,185,0,GOLD_IV,3,16,14796,62,0,52,0,SILVER_I,64,16,15454,94,0,92,0,GOLD_IV,66,15,13500,119,0,132,0,GOLD_III,0,17,17595,136,0,111,0,SILVER_I,72,17,17659,238,0,242,0,GOLD_III,26,18,21055,55,0,28,0,GOLD_II,21,18,20404,281,0,272,0,GOLD_III,13,17,16941
229,0,196,0,PLATINUM_IV,59,12,8717,156,0,159,0,GOLD_II,44,10,7049,45,0,41,0,GOLD_III,69,11,7694,270,0,275,0,GOLD_III,17,10,6226,52,0,52,0,GOLD_IV,28,8,4816,229,0,209,0,PLATINUM_III,0,13,10762,193,0,182,0,GOLD_IV,44,10,6632,58,0,47,0,GOLD_I,35,12,9105,257,0,240,0,PLATINUM_IV,38,11,7318,197,0,186,0,GOLD_II,12,9,6018
404,0,422,0,GOLD_IV,72,16,15437,189,0,197,0,GOLD_II,40,16,15541,45,0,41,0,GOLD_III,69,16,15094,285,0,268,0,GOLD_III,23,15,14342,52,0,52,0,GOLD_IV,28,13,11158,33,0,29,0,GOLD_III,8,15,14004,236,0,233,0,GOLD_II,46,14,12838,128,0,119,0,GOLD_IV,4,15,13119,71,0,83,0,GOLD_IV,2,14,12405,10,0,15,0,SILVER_I,80,11,8547
45,0,41,0,GOLD_III,69,16,15040,50,0,56,0,GOLD_III,1,14,12496,173,0,190,0,GOLD_IV,27,15,13303,18,0,16,0,GOLD_IV,20,13,10699,52,0,52,0,GOLD_IV,28,13,10321,154,0,145,0,PLATINUM_IV,7,16,16048,292,0,259,0,GOLD_I,14,16,16095,368,0,352,0,GOLD_II,0,15,14587,50,0,52,0,GOLD_III,0,15,13572,68,0,60,0,GOLD_IV,0,13,10499
