result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
1,454,454,SILVER_II,86,18,20136,36,28,GOLD_IV,53,18,18919,400,391,SILVER_II,63,18,19625,249,227,SILVER_I,30,16,16319,176,149,SILVER_IV,44,15,14607,202,213,SILVER_IV,19,16,14991,94,109,GOLD_IV,51,15,14269,513,511,SILVER_II,9,17,16775,306,314,SILVER_II,26,15,14689,218,219,SILVER_II,75,17,16645
1,42,41,SILVER_II,11,14,12646,36,28,GOLD_IV,53,14,11667,176,149,SILVER_IV,44,14,12203,208,212,SILVER_II,56,12,9857,266,266,SILVER_II,49,11,7726,161,140,SILVER_II,19,13,9963,76,85,SILVER_III,55,13,10440,88,90,SILVER_II,0,13,10299,178,171,SILVER_I,5,12,9861,197,210,SILVER_IV,78,11,7532
0,133,154,SILVER_I,12,14,12937,36,28,GOLD_IV,53,16,16120,176,149,SILVER_IV,44,16,14938,56,50,GOLD_III,11,14,12135,53,57,SILVER_II,0,12,9670,114,90,SILVER_III,35,17,17170,13,8,SILVER_I,78,17,16955,39,40,SILVER_II,53,18,19450,92,80,SILVER_III,21,16,15291,206,201,GOLD_III,25,15,13121
0,241,224,GOLD_IV,29,15,13945,36,28,GOLD_IV,53,17,17048,176,149,SILVER_IV,44,15,13751,166,189,SILVER_III,76,15,13439,62,62,SILVER_I,15,14,12810,117,131,SILVER_II,84,17,17866,96,91,SILVER_II,77,16,15620,69,56,GOLD_IV,33,17,17835,69,80,GOLD_IV,15,17,16533,68,73,SILVER_I,50,15,14668
1,327,318,SILVER_II,23,12,9286,36,28,GOLD_IV,53,12,9816,176,149,SILVER_IV,44,13,10945,347,341,SILVER_II,32,11,7682,252,238,SILVER_I,64,11,7706,219,227,SILVER_II,74,12,9288,179,194,SILVER_III,70,11,7469,66,77,SILVER_II,46,11,8474,219,224,SILVER_III,6,9,5502,26,25,SILVER_II,33,8,5036
1,70,56,SILVER_II,84,12,9666,36,28,GOLD_IV,53,11,7896,176,149,SILVER_IV,44,13,10551,543,523,GOLD_IV,0,11,7959,249,243,SILVER_IV,0,9,6039,275,244,GOLD_IV,44,11,8360,143,158,SILVER_II,17,10,7025,144,137,SILVER_III,49,10,6476,219,209,SILVER_I,11,8,4704,130,121,SILVER_III,0,8,4709
1,67,61,BRONZE_III,61,17,16970,89,83,PLATINUM_IV,15,16,15857,12,6,BRONZE_I,17,16,16154,41,44,GOLD_IV,75,17,17196,42,33,GOLD_III,84,16,15227,11,10,BRONZE_I,20,18,19053,373,380,SILVER_IV,0,15,14257,11,11,SILVER_IV,23,15,13695,382,404,SILVER_II,63,16,15891,133,157,SILVER_IV,28,15,13446
0,212,202,GOLD_IV,75,15,14105,96,100,SILVER_III,56,12,9261,297,260,GOLD_IV,72,12,9862,41,44,GOLD_IV,75,12,8891,169,155,GOLD_I,0,11,8271,127,103,BRONZE_I,17,14,12631,65,35,GOLD_IV,30,15,13211,103,88,PLATINUM_III,14,17,17083,19,20,SILVER_IV,39,13,11141,209,234,BRONZE_II,50,12,9245
0,72,67,SILVER_III,25,17,16965,601,569,PLATINUM_III,10,18,18638,82,98,GOLD_IV,0,18,19339,41,44,GOLD_IV,75,17,16656,23,48,SILVER_IV,37,15,13421,169,155,GOLD_I,0,16,15778,141,155,GOLD_III,44,17,17130,109,111,SILVER_III,53,18,25013,35,34,GOLD_IV,0,17,17588,42,47,GOLD_IV,19,16,14761
1,23,48,SILVER_IV,37,14,12269,175,183,GOLD_III,26,13,11236,153,144,GOLD_IV,57,13,11164,41,44,GOLD_IV,75,13,10589,95,84,PLATINUM_III,37,10,6555,87,86,SILVER_II,75,12,9926,120,103,GOLD_II,52,11,8295,13,14,BRONZE_I,30,13,10988,7,6,SILVER_IV,81,12,8590,205,177,SILVER_II,7,10,6954
1,82,82,GOLD_III,82,18,19386,106,109,GOLD_IV,0,18,20876,54,62,GOLD_III,14,18,18856,41,44,GOLD_IV,75,18,18638,115,87,GOLD_II,7,16,15571,201,209,SILVER_II,76,18,18736,178,177,BRONZE_III,89,15,14467,76,63,SILVER_II,32,17,17668,87,93,GOLD_III,61,15,13147,177,137,GOLD_IV,14,15,13376
0,51,55,GOLD_III,0,13,10127,217,181,PLATINUM_IV,42,12,8622,83,99,SILVER_I,57,10,7031,41,44,GOLD_IV,75,13,11215,110,98,PLATINUM_IV,17,10,6693,147,142,GOLD_IV,45,14,12747,74,75,GOLD_III,13,13,11095,282,279,GOLD_IV,30,13,11244,96,73,GOLD_II,38,12,9916,571,539,GOLD_I,46,12,8983
0,88,87,GOLD_II,63,16,16381,91,75,GOLD_II,16,16,15845,53,46,GOLD_III,57,17,16732,41,44,GOLD_IV,75,17,16483,245,239,GOLD_III,26,14,12052,214,216,GOLD_II,82,18,20652,218,208,GOLD_II,59,16,15898,237,204,PLATINUM_IV,1,17,18078,63,63,GOLD_II,75,15,14041,168,163,GOLD_I,19,16,16106
0,245,205,GOLD_I,50,18,19809,51,45,GOLD_II,65,17,17718,105,71,PLATINUM_IV,79,15,13987,216,226,PLATINUM_IV,43,15,14098,218,226,GOLD_III,33,14,12230,469,466,GOLD_II,64,17,17002,22,23,GOLD_III,54,16,14703,176,169,GOLD_I,33,16,16290,18,18,GOLD_IV,0,13,11251,59,58,GOLD_II,12,13,10613
0,70,60,GOLD_I,15,16,15844,70,60,GOLD_I,15,15,13527,26,40,SILVER_III,28,16,16024,31,28,GOLD_IV,27,17,16612,38,36,PLATINUM_IV,29,18,24348,59,58,GOLD_II,12,16,15842,47,52,SILVER_I,6,15,14113,128,118,GOLD_IV,0,14,12767,18,18,GOLD_IV,0,17,17339,128,118,GOLD_IV,0,14,12872
1,38,36,PLATINUM_IV,29,15,13865,38,36,PLATINUM_IV,29,14,12075,38,36,PLATINUM_IV,29,14,11542,50,53,SILVER_III,51,13,11380,5,5,GOLD_IV,7,15,13903,59,58,GOLD_II,12,14,12564,47,52,SILVER_I,6,15,14435,128,118,GOLD_IV,0,16,15383,18,18,GOLD_IV,0,14,12108,128,118,GOLD_IV,0,16,15255
0,422,368,SILVER_III,25,15,14069,156,159,SILVER_II,14,17,17068,52,57,SILVER_IV,0,18,22385,19,15,GOLD_I,61,18,21709,92,93,GOLD_IV,45,18,20849,59,58,GOLD_II,12,17,17234,47,52,SILVER_I,6,17,17851,128,118,GOLD_IV,0,17,18024,18,18,GOLD_IV,0,15,13498,128,118,GOLD_IV,0,17,17552
0,5,9,SILVER_III,73,12,9570,124,105,GOLD_II,31,11,7700,124,105,GOLD_II,31,10,6650,7,11,SILVER_II,21,11,8302,3,10,BRONZE_III,21,9,6098,3,10,BRONZE_III,21,8,4495,18,18,GOLD_IV,0,8,4117,47,52,SILVER_I,6,10,6511,18,18,GOLD_IV,0,8,4188,128,118,GOLD_IV,0,10,6186
1,128,118,GOLD_IV,0,16,15544,154,150,SILVER_IV,92,16,16420,154,162,SILVER_IV,75,15,13063,35,40,GOLD_IV,24,14,12714,35,40,GOLD_IV,24,13,11353,35,40,GOLD_IV,24,15,14580,59,58,GOLD_II,12,16,15706,47,52,SILVER_I,6,16,14705,18,18,GOLD_IV,0,18,20347,128,118,GOLD_IV,0,14,12640
0,86,99,GOLD_IV,68,18,19364,39,42,GOLD_IV,0,16,14858,62,79,SILVER_III,58,15,13605,109,114,GOLD_IV,75,16,14891,34,53,GOLD_IV,91,14,11443,111,97,GOLD_III,43,15,13215,38,38,GOLD_IV,1,16,15134,278,261,GOLD_I,17,17,18062,18,18,GOLD_IV,0,14,12353,103,103,GOLD_IV,0,14,12670
1,198,199,SILVER_II,75,16,15838,187,192,GOLD_IV,40,15,13755,298,280,GOLD_III,14,15,13048,93,80,SILVER_I,6,17,18142,52,59,GOLD_IV,0,14,12188,28,14,GOLD_IV,1,18,18453,275,275,GOLD_IV,19,18,19257,16,11,BRONZE_I,100,16,15672,43,38,SILVER_I,76,17,17278,44,34,SILVER_I,68,17,17407
1,39,30,SILVER_II,11,17,16722,22,22,SILVER_IV,25,14,12609,38,43,SILVER_III,30,14,12559,198,226,SILVER_IV,16,13,11060,32,35,SILVER_III,42,13,10210,28,14,GOLD_IV,1,17,17608,43,44,SILVER_III,19,17,17621,16,11,BRONZE_I,100,16,16131,58,49,GOLD_III,60,15,14453,32,36,SILVER_II,79,14,12039
0,102,87,GOLD_IV,4,15,14206,82,95,GOLD_IV,22,16,16052,384,337,GOLD_II,0,15,13037,164,148,GOLD_I,11,14,12074,214,191,GOLD_IV,43,13,11425,28,14,GOLD_IV,1,14,11865,277,223,GOLD_II,41,13,11331,375,347,GOLD_IV,28,14,12213,16,11,BRONZE_I,100,13,10517,77,67,SILVER_I,10,12,9948
1,19,23,SILVER_III,92,11,8188,40,33,SILVER_I,100,11,8097,45,44,SILVER_II,81,11,8564,6,6,SILVER_III,23,11,7512,35,43,SILVER_II,50,9,5674,28,14,GOLD_IV,1,13,10950,16,11,BRONZE_I,100,11,7948,39,45,SILVER_I,2,13,10432,104,109,GOLD_IV,0,13,10400,11,17,SILVER_III,51,9,5933
0,388,385,GOLD_IV,67,17,16822,596,528,GOLD_III,14,17,16806,70,74,SILVER_IV,39,17,16905,19,25,SILVER_I,91,17,16867,92,90,SILVER_III,58,16,15011,28,14,GOLD_IV,1,16,16001,16,11,BRONZE_I,100,14,12800,22,31,SILVER_III,84,17,17968,31,47,SILVER_II,80,16,16194,8,6,SILVER_III,62,13,11236
0,421,402,GOLD_IV,75,16,15068,76,75,SILVER_II,59,14,11618,86,80,GOLD_IV,27,15,13036,27,25,GOLD_IV,55,13,10412,31,43,SILVER_I,29,11,8518,28,14,GOLD_IV,1,14,11545,20,29,SILVER_II,17,12,9637,40,50,GOLD_IV,0,12,9658,16,11,BRONZE_I,100,11,8038,51,36,GOLD_IV,1,11,8258
1,27,31,SILVER_I,6,10,6938,37,51,BRONZE_II,71,11,7575,72,55,SILVER_I,3,10,7183,27,28,SILVER_I,25,7,3358,27,32,SILVER_II,15,8,4221,28,14,GOLD_IV,1,12,8942,119,110,GOLD_III,72,10,6443,32,38,SILVER_III,85,11,7593,16,11,BRONZE_I,100,8,4399,320,304,GOLD_II,64,8,4676
0,54,45,GOLD_IV,32,18,23717,154,128,GOLD_IV,56,16,14860,97,103,GOLD_IV,23,18,20192,378,383,GOLD_IV,21,18,19685,225,239,GOLD_IV,86,17,17060,624,621,GOLD_IV,59,18,25067,59,65,GOLD_IV,53,18,21313,21,22,SILVER_I,29,18,26332,103,87,GOLD_III,15,18,22168,12,10,SILVER_I,11,17,17483
1,202,194,GOLD_IV,43,17,17431,183,207,GOLD_IV,33,18,20991,292,290,GOLD_IV,39,17,17072,378,383,GOLD_IV,21,17,16520,225,239,GOLD_IV,86,16,16219,507,494,GOLD_IV,58,18,18735,95,90,GOLD_IV,2,17,16767,41,44,GOLD_IV,63,17,17403,184,187,GOLD_IV,0,16,15806,267,269,GOLD_IV,34,15,13385
0,66,74,GOLD_IV,40,12,8786,208,186,GOLD_IV,75,13,10124,360,366,GOLD_IV,24,15,13894,378,383,GOLD_IV,21,12,9121,225,239,GOLD_IV,86,11,8168,368,369,GOLD_IV,52,14,12838,130,123,SILVER_II,79,15,13432,140,138,GOLD_III,89,15,14278,376,361,GOLD_III,0,12,9788,88,100,GOLD_IV,56,12,9236
1,66,71,GOLD_I,34,14,12817,149,155,SILVER_I,41,13,11392,51,66,GOLD_III,17,13,11093,378,383,GOLD_IV,21,11,8112,225,239,GOLD_IV,86,10,7043,43,47,GOLD_IV,5,12,8850,426,424,GOLD_IV,35,10,6737,179,204,GOLD_IV,96,13,10253,163,144,GOLD_III,35,11,7752,69,67,GOLD_IV,53,9,6072
1,34,38,SILVER_I,85,14,12533,369,367,GOLD_III,15,15,13062,166,172,GOLD_IV,34,15,14403,378,383,GOLD_IV,21,12,9534,225,239,GOLD_IV,86,12,9290,624,625,GOLD_IV,25,13,11043,128,137,GOLD_IV,89,13,10888,239,246,GOLD_IV,14,13,10180,357,350,GOLD_IV,58,12,8813,31,31,SILVER_I,64,12,8734
0,293,286,GOLD_II,84,16,15082,109,130,GOLD_IV,75,14,12244,88,95,GOLD_IV,0,13,11023,378,383,GOLD_IV,21,14,11611,225,239,GOLD_IV,86,13,10458,235,222,GOLD_IV,9,16,15490,317,303,GOLD_IV,33,16,15068,166,172,GOLD_IV,34,16,16155,50,55,GOLD_IV,61,14,12447,377,359,GOLD_IV,0,13,10009
0,190,199,GOLD_IV,32,12,9879,42,44,SILVER_I,17,11,7767,129,127,GOLD_IV,13,11,8087,378,383,GOLD_IV,21,11,7448,225,239,GOLD_IV,86,11,7665,287,290,GOLD_IV,79,14,12129,32,47,SILVER_I,66,15,13323,29,36,SILVER_I,55,14,11672,254,251,GOLD_IV,55,11,7543,68,71,GOLD_IV,81,13,10057
1,288,281,SILVER_III,37,12,9521,192,189,SILVER_II,92,11,8319,102,118,GOLD_IV,0,13,10250,228,210,SILVER_I,5,11,8254,276,281,GOLD_IV,11,10,6504,297,289,GOLD_IV,12,14,12521,321,319,GOLD_IV,41,13,11319,166,170,GOLD_IV,21,13,11339,507,510,GOLD_IV,13,13,10787,100,88,SILVER_I,79,12,8874
0,547,559,GOLD_II,52,16,15375,115,105,SILVER_I,39,13,11287,260,257,GOLD_IV,0,14,11815,388,361,SILVER_II,44,14,11682,86,82,SILVER_I,15,13,10658,297,289,GOLD_IV,12,15,13370,321,319,GOLD_IV,41,12,9269,457,465,SILVER_I,62,13,10471,307,302,GOLD_IV,80,12,9900,51,74,SILVER_II,51,10,6634
0,196,172,GOLD_IV,76,13,10830,165,159,SILVER_II,75,14,11773,68,73,SILVER_I,30,14,12448,61,69,GOLD_IV,24,12,8871,137,144,GOLD_IV,0,11,8438,297,289,GOLD_IV,12,13,10084,232,233,SILVER_III,75,12,9956,90,96,GOLD_IV,53,12,9754,386,381,GOLD_IV,35,11,7910,261,268,GOLD_IV,22,10,6345
0,149,114,GOLD_IV,17,14,12663,161,171,GOLD_IV,37,13,11057,249,235,GOLD_III,32,13,10144,218,202,SILVER_II,53,13,10214,384,391,GOLD_IV,0,11,8359,297,289,GOLD_IV,12,13,10324,147,152,GOLD_IV,10,10,7269,538,572,GOLD_IV,0,12,9932,187,189,GOLD_IV,15,11,7963,234,235,GOLD_IV,10,11,7377
0,198,209,GOLD_IV,27,18,21008,624,625,GOLD_IV,25,18,20946,245,248,GOLD_IV,38,17,17798,176,212,GOLD_IV,0,18,19054,180,179,GOLD_II,75,17,17494,297,289,GOLD_IV,12,16,15701,714,713,GOLD_IV,0,18,19279,118,124,GOLD_III,56,18,19777,274,257,GOLD_IV,9,17,16657,49,51,SILVER_I,24,16,15948
0,223,228,GOLD_IV,33,16,15461,222,218,GOLD_IV,39,15,14374,131,112,GOLD_III,81,16,16043,170,164,GOLD_IV,60,15,14589,389,406,GOLD_IV,0,16,15104,297,289,GOLD_IV,12,15,14029,184,175,GOLD_III,0,16,14763,25,19,SILVER_II,0,15,14249,84,70,GOLD_IV,31,14,11933,84,70,GOLD_IV,1,12,9106
1,225,217,GOLD_IV,15,12,9738,357,345,GOLD_II,20,13,10952,204,199,GOLD_IV,0,13,10830,149,139,SILVER_I,38,12,9899,61,68,SILVER_I,0,10,6996,297,289,GOLD_IV,12,15,14112,102,117,SILVER_III,21,15,13359,521,515,GOLD_IV,84,14,11914,94,104,GOLD_IV,33,14,11582,336,320,GOLD_IV,30,11,8047
0,17,4,GOLD_I,34,16,16177,79,85,GOLD_III,21,17,16831,51,67,GOLD_IV,0,18,19794,67,55,GOLD_IV,16,18,18491,67,55,GOLD_IV,16,16,15749,30,29,PLATINUM_IV,50,15,13826,30,29,PLATINUM_IV,50,15,13841,31,35,GOLD_IV,0,18,18453,16,10,GOLD_IV,55,14,11963,40,43,GOLD_IV,95,15,14363
1,344,331,PLATINUM_IV,0,17,18065,97,93,PLATINUM_IV,41,18,19733,69,49,SILVER_I,52,14,12673,204,182,GOLD_II,37,18,19708,289,249,GOLD_IV,21,17,17115,30,29,PLATINUM_IV,50,17,17705,30,29,PLATINUM_IV,50,16,16052,31,35,GOLD_IV,0,18,20774,16,10,GOLD_IV,55,15,14472,40,43,GOLD_IV,95,18,18405
1,195,224,GOLD_IV,0,18,21661,102,111,GOLD_IV,10,17,16927,83,95,GOLD_IV,27,17,18229,116,78,PLATINUM_IV,0,18,21425,78,70,GOLD_IV,98,17,16793,44,47,SILVER_I,21,18,24204,58,33,GOLD_IV,0,18,19257,416,376,GOLD_II,58,18,21770,250,237,GOLD_IV,21,18,18631,40,43,GOLD_IV,95,18,23542
0,57,56,GOLD_III,75,16,16164,199,186,PLATINUM_IV,1,15,13761,512,498,GOLD_II,12,15,14524,70,32,SILVER_I,38,15,13864,291,296,GOLD_III,12,14,11535,44,47,SILVER_I,21,15,13738,144,115,GOLD_IV,0,15,13843,364,369,GOLD_IV,75,15,13065,75,60,GOLD_II,48,13,10786,40,43,GOLD_IV,95,16,16408
1,244,254,GOLD_IV,75,14,12630,195,193,GOLD_IV,28,12,9173,112,101,GOLD_IV,17,13,11418,151,125,GOLD_III,13,14,11765,38,47,GOLD_IV,1,11,7500,44,47,SILVER_I,21,15,13761,208,177,GOLD_III,1,16,14781,65,65,GOLD_IV,74,13,11224,277,248,PLATINUM_IV,8,11,8303,40,43,GOLD_IV,95,15,13850
0,155,150,GOLD_III,75,15,13462,325,323,PLATINUM_IV,0,12,8965,20,16,GOLD_IV,1,13,11181,67,66,SILVER_II,14,12,9914,48,42,SILVER_II,70,12,9061,133,142,GOLD_IV,28,11,7940,44,47,SILVER_I,21,10,7116,518,495,GOLD_IV,16,11,7487,101,83,PLATINUM_IV,0,10,6598,40,43,GOLD_IV,95,13,10349
0,155,150,GOLD_III,75,15,14354,316,329,GOLD_III,0,14,12389,628,600,PLATINUM_IV,58,16,15209,48,42,SILVER_II,70,14,11963,31,31,SILVER_I,69,13,10316,254,219,PLATINUM_IV,8,13,11189,44,47,SILVER_I,21,13,10310,160,131,GOLD_III,90,14,12849,155,135,GOLD_I,28,11,8512,40,43,GOLD_IV,95,13,11263
1,65,56,GOLD_III,17,15,13655,208,202,SILVER_I,80,14,12252,174,165,GOLD_II,30,14,11450,255,266,GOLD_IV,75,14,11826,370,375,GOLD_IV,90,12,9603,114,107,GOLD_IV,75,13,10660,56,57,GOLD_II,35,13,10545,176,209,GOLD_III,27,14,11912,229,224,GOLD_III,58,13,10149,306,302,GOLD_IV,14,11,8148
1,237,236,GOLD_IV,21,16,15807,82,81,SILVER_I,27,15,14225,505,474,GOLD_III,67,15,13522,115,106,GOLD_III,8,15,14169,370,375,GOLD_IV,90,13,10110,101,69,SILVER_I,71,13,10698,482,458,SILVER_II,84,14,11468,445,444,GOLD_II,28,13,10065,138,137,GOLD_IV,14,12,9289,71,74,GOLD_IV,75,11,8423
0,17,28,SILVER_I,58,15,13904,292,281,GOLD_IV,2,14,11454,27,25,SILVER_I,28,14,12948,41,50,GOLD_IV,41,15,14220,370,375,GOLD_IV,90,12,9001,197,179,GOLD_III,11,16,15539,29,26,GOLD_IV,51,14,12455,158,147,GOLD_III,3,15,14198,384,385,GOLD_IV,75,15,14273,60,60,GOLD_IV,95,14,12685
0,278,283,GOLD_III,13,15,14396,155,121,GOLD_III,37,15,13737,98,119,GOLD_III,14,16,15344,90,91,GOLD_III,0,14,11592,370,375,GOLD_IV,90,12,9731,306,322,GOLD_III,33,16,14867,115,114,GOLD_III,54,16,15043,135,127,GOLD_II,0,17,16511,104,104,GOLD_III,33,15,14204,207,182,GOLD_III,39,14,12585
0,259,260,GOLD_III,24,16,15184,57,61,GOLD_IV,74,15,13358,76,95,GOLD_IV,73,16,16182,550,547,GOLD_III,31,14,12734,370,375,GOLD_IV,90,15,14464,213,198,GOLD_III,40,17,17572,298,293,GOLD_IV,0,16,16246,89,70,GOLD_II,9,17,18329,295,275,GOLD_III,75,17,17964,55,52,GOLD_III,30,15,13719
1,118,118,GOLD_III,42,15,14084,43,37,GOLD_IV,28,14,11655,219,210,GOLD_III,57,14,11735,417,425,GOLD_III,57,13,11143,370,375,GOLD_IV,90,13,10091,81,71,SILVER_II,40,14,12709,113,106,GOLD_III,0,11,7766,22,22,GOLD_II,27,12,9668,40,51,GOLD_III,77,12,8673,73,67,GOLD_IV,64,11,8417
1,304,298,GOLD_III,51,14,12209,154,144,GOLD_III,1,16,16218,308,304,GOLD_III,14,16,15031,227,223,GOLD_III,18,14,12013,370,375,GOLD_IV,90,13,11406,169,162,GOLD_IV,52,16,15806,198,182,GOLD_IV,75,14,11965,16,14,SILVER_I,100,13,10225,132,119,GOLD_IV,0,13,10544,13,22,SILVER_I,77,11,7763
1,541,555,GOLD_IV,5,15,13767,179,169,GOLD_III,13,15,14319,197,183,GOLD_IV,10,16,16051,376,356,GOLD_II,37,15,13315,51,44,SILVER_III,75,14,11824,276,279,GOLD_IV,31,14,12457,55,50,SILVER_I,2,14,12919,695,706,GOLD_IV,12,16,15455,176,181,GOLD_IV,28,14,12790,127,112,GOLD_III,0,13,11311
0,168,171,GOLD_IV,0,13,10418,66,64,GOLD_IV,45,11,7604,197,183,GOLD_IV,10,13,10618,33,34,SILVER_II,13,11,7412,32,40,SILVER_I,12,10,6692,287,277,GOLD_IV,31,14,12200,117,106,GOLD_I,67,14,12030,316,273,SILVER_I,100,14,11444,266,271,GOLD_IV,74,12,9236,70,52,GOLD_IV,36,11,7993
0,149,143,GOLD_IV,58,14,11652,391,365,GOLD_IV,0,13,11029,197,183,GOLD_IV,10,14,12072,217,216,GOLD_IV,9,14,12966,435,482,GOLD_IV,7,11,8362,547,559,GOLD_II,52,16,15738,240,246,GOLD_IV,15,14,12751,169,151,GOLD_III,22,14,12721,92,89,SILVER_I,32,13,11224,114,115,GOLD_III,14,12,9748
0,94,101,SILVER_I,43,16,14846,465,469,GOLD_IV,0,16,16379,197,183,GOLD_IV,10,16,15273,278,311,GOLD_IV,0,15,14067,71,75,GOLD_IV,0,13,10081,135,133,GOLD_IV,71,18,22038,24,23,SILVER_I,100,17,17954,30,34,SILVER_I,51,16,14775,40,43,GOLD_IV,50,17,16698,293,296,SILVER_II,98,14,12457
0,43,52,SILVER_I,13,16,15000,83,67,SILVER_I,27,14,11804,197,183,GOLD_IV,10,14,11736,62,55,SILVER_I,39,16,15462,16,10,SILVER_IV,72,13,10236,204,185,GOLD_IV,81,18,20045,287,284,GOLD_IV,71,18,18607,268,261,GOLD_IV,69,14,12359,126,126,GOLD_III,14,17,16738,20,22,SILVER_II,42,15,13084
1,31,24,SILVER_I,20,18,29131,82,84,GOLD_IV,0,18,22447,197,183,GOLD_IV,10,18,19299,39,31,SILVER_I,100,18,19307,175,163,GOLD_IV,56,17,18007,137,157,SILVER_II,15,18,22549,72,63,GOLD_IV,40,18,21113,34,39,GOLD_III,25,18,24567,60,69,GOLD_IV,0,18,21991,23,28,SILVER_II,15,18,20990
0,22,27,SILVER_IV,81,14,11860,37,22,SILVER_I,100,14,11817,197,183,GOLD_IV,10,14,12287,188,201,GOLD_II,89,13,10116,98,122,SILVER_III,47,12,9541,248,253,GOLD_IV,18,15,14211,53,50,SILVER_II,7,15,14158,97,95,GOLD_II,0,15,13975,127,127,GOLD_I,11,14,11719,44,38,SILVER_III,16,12,9521
1,383,372,GOLD_I,14,18,22987,75,56,GOLD_I,1,18,20388,42,44,GOLD_IV,96,18,19115,180,188,GOLD_II,32,18,18770,532,511,GOLD_III,29,17,17205,177,175,GOLD_III,12,18,18506,175,158,GOLD_IV,12,17,17726,430,417,GOLD_II,28,17,18095,251,244,GOLD_II,30,16,16024,303,271,GOLD_III,61,15,13961
1,22,28,GOLD_IV,1,17,17070,52,24,GOLD_I,4,16,14768,42,44,GOLD_IV,96,16,16231,53,52,GOLD_II,33,17,16838,122,112,GOLD_III,0,14,12977,130,128,GOLD_IV,38,16,15127,45,44,GOLD_IV,65,16,15825,20,21,SILVER_I,59,14,12792,20,17,GOLD_II,13,15,14067,44,46,SILVER_II,73,13,11320
1,259,256,GOLD_III,0,17,18051,183,200,GOLD_IV,0,18,20426,42,44,GOLD_IV,96,18,19050,102,99,GOLD_II,33,16,15270,157,118,PLATINUM_IV,1,15,14013,182,146,GOLD_III,56,18,20891,102,98,GOLD_II,3,17,16627,66,76,GOLD_III,11,16,15262,85,70,GOLD_III,9,13,11262,74,73,PLATINUM_IV,1,14,12887
0,144,136,GOLD_III,78,18,22738,361,340,GOLD_I,49,17,18036,42,44,GOLD_IV,96,18,19710,22,13,SILVER_I,100,16,15166,227,194,GOLD_IV,62,17,16802,407,418,GOLD_III,72,18,24062,187,186,GOLD_I,36,18,20903,160,147,GOLD_III,25,18,19961,218,218,GOLD_IV,20,18,18797,45,37,GOLD_III,94,16,15052
1,217,238,GOLD_IV,23,15,13233,28,29,GOLD_IV,40,13,10482,42,44,GOLD_IV,96,14,11796,92,101,GOLD_IV,0,14,11570,74,67,GOLD_IV,83,12,9411,127,113,GOLD_III,73,12,9710,120,134,GOLD_IV,49,12,9213,280,305,GOLD_IV,49,12,8768,197,210,GOLD_IV,18,12,9488,285,313,GOLD_IV,40,11,7504
1,49,51,GOLD_III,16,18,18633,419,406,GOLD_II,75,16,15767,42,44,GOLD_IV,96,16,15985,165,151,GOLD_II,50,17,17029,146,148,GOLD_III,60,14,12888,91,101,GOLD_IV,38,16,16256,113,101,GOLD_IV,0,16,15276,78,77,GOLD_I,5,16,15054,316,297,GOLD_III,36,17,17054,205,176,GOLD_I,84,15,13673
0,87,109,GOLD_IV,61,14,13013,153,138,PLATINUM_IV,60,11,7665,42,44,GOLD_IV,96,14,11599,268,272,PLATINUM_IV,43,14,11725,182,172,GOLD_II,39,12,9717,149,134,GOLD_I,75,15,13099,137,155,GOLD_II,15,14,12950,292,274,GOLD_II,69,15,14580,414,460,GOLD_IV,2,16,14820,307,273,GOLD_II,30,12,8685
0,426,428,GOLD_IV,20,11,8189,43,33,GOLD_IV,1,10,6570,77,62,GOLD_IV,43,12,8609,323,300,GOLD_IV,0,10,6417,180,179,GOLD_III,0,8,4992,50,63,GOLD_IV,0,5,1803,37,27,GOLD_IV,5,8,4818,200,181,GOLD_IV,0,9,6067,39,43,SILVER_I,5,8,4772,30,25,SILVER_I,62,7,3863
0,69,80,SILVER_I,29,16,14877,94,115,GOLD_III,91,17,17659,25,17,GOLD_IV,1,15,13716,358,348,GOLD_IV,36,15,14470,59,56,GOLD_III,17,13,10228,50,63,GOLD_IV,0,15,13199,106,112,GOLD_IV,14,13,11108,135,127,GOLD_IV,70,14,12831,168,166,GOLD_IV,73,14,11817,274,243,PLATINUM_IV,21,12,8705
